DATAFLOW,LAST UPDATE,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-01,3104,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-02,2699,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-03,2362,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-04,5296,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-05,6076,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-06,5265,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-07,6073,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-08,6270,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-09,5279,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-10,5266,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-11,2688,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2023-12,3429,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2024-01,2576,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2024-02,2634,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2024-03,3725,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2024-04,4302,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2024-05,5141,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2024-06,6005,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,National transport,2024-07,6445,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-01,7559,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-02,7201,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-03,7546,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-04,24516,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-05,25401,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-06,36487,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-07,43564,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-08,43805,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-09,37093,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-10,23627,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-11,7730,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2023-12,8462,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2024-01,7425,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2024-02,7528,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2024-03,9358,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2024-04,22648,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2024-05,31236,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2024-06,40897,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEZIERS-VIAS airport,Total,Total transport,2024-07,43204,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-01,398939,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-02,356238,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-03,399263,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-04,484559,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-05,486721,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-06,454337,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-07,493263,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-08,513364,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-09,478837,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-10,510380,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-11,434416,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2023-12,493792,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2024-01,409318,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2024-02,397684,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2024-03,521332,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2024-04,570680,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2024-05,616659,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2024-06,572684,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,International transport,2024-07,610410,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-01,5567,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-02,5397,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-03,3666,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-04,13971,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-05,16570,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-06,14081,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-07,16356,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-08,16518,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-09,15215,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-10,14582,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-11,4728,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2023-12,5447,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2024-01,3045,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2024-02,4865,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2024-03,6254,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2024-04,10133,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2024-05,11308,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2024-06,12809,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,National transport,2024-07,14109,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-01,404506,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-02,361635,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-03,402929,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-04,498530,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-05,503291,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-06,468418,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-07,509619,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-08,529882,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-09,494052,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-10,524962,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-11,439144,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2023-12,499239,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2024-01,412363,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2024-02,402549,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2024-03,527586,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2024-04,580813,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2024-05,627967,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2024-06,585493,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,BEAUVAIS-TILLE airport,Total,Total transport,2024-07,624519,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,International transport,2024-01,4113,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,International transport,2024-02,5242,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,International transport,2024-03,5102,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,International transport,2024-04,7151,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,International transport,2024-05,8694,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,International transport,2024-06,7435,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,International transport,2024-07,6452,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,National transport,2024-01,416,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,National transport,2024-02,174,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,National transport,2024-03,126,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,National transport,2024-04,428,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,National transport,2024-05,310,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,National transport,2024-06,25,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,National transport,2024-07,35,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,Total transport,2024-01,4529,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,Total transport,2024-02,5416,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,Total transport,2024-03,5228,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,Total transport,2024-04,7579,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,Total transport,2024-05,9004,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,Total transport,2024-06,7460,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,CHALONS-VATRY airport,Total,Total transport,2024-07,6487,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-01,10110,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-02,9514,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-03,11133,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-04,14356,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-05,13839,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-06,12862,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-07,14823,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-08,15218,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-09,12692,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-10,13165,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-11,8341,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2023-12,12340,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2024-01,11026,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2024-04,11059,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2024-05,12888,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2024-06,8729,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,International transport,2024-07,13165,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-01,2391,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-02,2738,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-03,1096,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-04,6326,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-05,7569,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-06,6377,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-07,7570,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-08,8071,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-09,6769,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-10,7501,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-11,1037,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2023-12,191,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2024-01,268,
ESTAT:AVIA_PAOA(1.0),24/10/24 11:21:00,Monthly,Passenger,Passengers carried,TOURS VAL DE LOIRE airport,Total,National transport,2024-04,7720,
